2.999999999999999889e-02,4.810050000000000159e-01,9.105100000000000693e-02
5.000000000000000278e-02,4.685940000000000105e-01,9.238499999999999490e-02
1.314000000000000057e+01,1.367319999999999924e-01,2.566099999999999978e-02
2.701000000000000156e+01,3.839540000000000175e-01,6.197400000000000131e-02
2.701999999999999957e+01,3.772249999999999770e-01,6.177300000000000152e-02
5.017999999999999972e+01,5.990929999999999866e-01,9.284100000000000685e-02
5.188000000000000256e+01,4.831320000000000059e-01,7.363799999999999513e-02
5.189000000000000057e+01,3.431679999999999731e-01,8.071599999999999608e-02
5.902000000000000313e+01,2.757530000000000259e-01,8.799300000000000177e-02
1.058199999999999932e+02,1.016223000000000098e+00,1.898900000000000032e-01
1.179399999999999977e+02,6.509589999999999543e-01,1.558130000000000071e-01
1.308700000000000045e+02,6.988429999999999920e-01,1.473369999999999957e-01
1.308799999999999955e+02,6.479420000000000179e-01,1.469209999999999960e-01
1.578499999999999943e+02,5.810659999999999714e-01,9.078200000000000158e-02
1.578700000000000045e+02,6.604280000000000150e-01,9.063200000000000423e-02
1.668499999999999943e+02,7.136580000000000146e-01,1.169779999999999986e-01
1.848499999999999943e+02,4.732689999999999952e-01,7.602799999999999836e-02
1.848700000000000045e+02,4.867870000000000252e-01,7.382700000000000373e-02
3.470899999999999750e+02,-3.080049999999999732e-01,5.082300000000000012e-02
3.471000000000000227e+02,-3.524840000000000195e-01,5.325400000000000272e-02
3.560299999999999727e+02,-1.967129999999999990e-01,3.942999999999999977e-02
3.560500000000000114e+02,-1.534780000000000033e-01,3.654600000000000209e-02
3.630299999999999727e+02,2.881429999999999825e-01,4.843100000000000183e-02
3.630500000000000114e+02,3.047960000000000114e-01,4.816499999999999948e-02
3.660099999999999909e+02,1.922349999999999892e-01,3.878899999999999709e-02
3.660199999999999818e+02,3.120660000000000101e-01,3.871600000000000041e-02
3.739800000000000182e+02,-1.486149999999999971e-01,1.760600000000000012e-02
3.739900000000000091e+02,-1.670290000000000108e-01,1.756500000000000075e-02
3.799900000000000091e+02,2.165299999999999864e-02,2.709000000000000036e-03
3.800000000000000000e+02,2.298199999999999896e-02,2.791000000000000078e-03
3.939599999999999795e+02,-7.476000000000000006e-03,8.940000000000000464e-04
