1.000000000000000021e-02,1.849510000000000043e-01,1.534300000000000073e-02
1.311999999999999922e+01,-3.424260000000000081e-01,3.284499999999999920e-02
2.696000000000000085e+01,-3.092489999999999961e-01,2.790700000000000125e-02
2.698000000000000043e+01,-3.213520000000000265e-01,2.841600000000000029e-02
5.000999999999999801e+01,2.600970000000000226e-01,2.297000000000000083e-02
5.185000000000000142e+01,2.095690000000000053e-01,2.060499999999999832e-02
7.089000000000000057e+01,2.058530000000000082e-01,2.116300000000000125e-02
1.057800000000000011e+02,-4.366699999999999748e-02,4.650999999999999752e-03
1.308499999999999943e+02,5.035150000000000459e-01,4.992599999999999816e-02
1.578199999999999932e+02,3.835149999999999948e-01,3.536399999999999960e-02
1.848199999999999932e+02,3.521250000000000213e-01,9.967000000000000165e-03
3.470600000000000023e+02,2.996260000000000034e-01,8.262999999999999512e-03
3.560099999999999909e+02,5.549169999999999936e-01,1.686400000000000052e-02
3.630099999999999909e+02,5.641749999999999821e-01,1.718899999999999942e-02
3.659599999999999795e+02,4.505410000000000248e-01,1.355800000000000061e-02
3.659800000000000182e+02,4.532760000000000122e-01,1.319799999999999966e-02
3.691700000000000159e+02,4.127310000000000145e-01,1.231200000000000003e-02
3.731700000000000159e+02,2.541869999999999963e-01,8.194999999999999160e-03
3.781700000000000159e+02,2.805860000000000021e-01,8.637000000000000580e-03
3.939300000000000068e+02,1.892969999999999930e-01,5.749999999999999903e-03
3.991000000000000227e+02,1.150779999999999997e-01,5.696999999999999807e-03
4.088899999999999864e+02,1.138099999999999945e-01,5.684999999999999949e-03
4.198500000000000227e+02,2.207139999999999935e-01,9.416000000000000758e-03
4.260299999999999727e+02,2.235139999999999905e-01,1.022999999999999951e-02
4.340299999999999727e+02,8.930399999999999450e-02,4.473000000000000413e-03
4.437699999999999818e+02,1.550819999999999976e-01,7.391000000000000000e-03
4.437799999999999727e+02,1.559020000000000128e-01,9.398999999999999369e-03
4.519499999999999886e+02,-1.064070000000000016e-01,6.246999999999999949e-03
4.627799999999999727e+02,-8.436000000000000443e-02,5.074999999999999650e-03
4.700500000000000114e+02,-1.045080000000000037e-01,5.969000000000000347e-03
4.700600000000000023e+02,-1.067229999999999984e-01,2.882000000000000013e-03
4.788700000000000045e+02,5.149100000000000205e-02,1.978999999999999856e-03
4.969599999999999795e+02,7.446099999999999941e-02,3.086999999999999900e-03
5.058100000000000023e+02,1.842300000000000049e-01,7.860999999999999932e-03
5.058199999999999932e+02,2.120990000000000097e-01,8.120999999999999747e-03
5.148200000000000500e+02,2.880519999999999747e-01,1.072299999999999989e-02
5.238200000000000500e+02,1.138289999999999996e-01,4.564000000000000348e-03
5.358400000000000318e+02,2.381449999999999956e-01,1.030799999999999945e-02
5.358500000000000227e+02,2.482449999999999934e-01,1.056499999999999974e-02
5.508400000000000318e+02,7.021600000000000064e-02,2.759999999999999867e-03
5.668200000000000500e+02,-9.882999999999999424e-03,4.279999999999999950e-04
7.180099999999999909e+02,2.452739999999999920e-01,7.335000000000000374e-03
7.191000000000000227e+02,3.315949999999999731e-01,9.459000000000000394e-03
7.220000000000000000e+02,3.317740000000000133e-01,9.962000000000000369e-03
7.220099999999999909e+02,3.490360000000000129e-01,1.062399999999999976e-02
7.310099999999999909e+02,4.100469999999999948e-01,1.166299999999999976e-02
7.399600000000000364e+02,4.382929999999999882e-01,1.620800000000000018e-02
7.479500000000000455e+02,1.986580000000000013e-01,6.993000000000000084e-03
7.521000000000000227e+02,1.780069999999999986e-01,5.543000000000000184e-03
7.561200000000000045e+02,1.740019999999999900e-01,6.115999999999999909e-03
7.649600000000000364e+02,-1.036600000000000021e-02,3.089999999999999756e-04
7.649800000000000182e+02,-1.147300000000000056e-02,3.249999999999999851e-04
7.751000000000000227e+02,2.670819999999999861e-01,7.825999999999999623e-03
7.811299999999999955e+02,1.211050000000000043e-01,3.552000000000000036e-03
7.820599999999999454e+02,1.093750000000000000e-01,3.184999999999999897e-03
7.820700000000000500e+02,1.053230000000000000e-01,3.089000000000000166e-03
7.910299999999999727e+02,-6.644899999999999418e-02,1.708000000000000100e-03
8.027799999999999727e+02,1.247560000000000058e-01,3.295999999999999885e-03
8.089600000000000364e+02,5.875299999999999967e-02,1.557999999999999923e-03
8.089800000000000182e+02,4.966799999999999687e-02,1.368000000000000075e-03
8.180599999999999454e+02,-8.679299999999999515e-02,2.286999999999999970e-03
8.277799999999999727e+02,-4.414699999999999874e-02,1.165000000000000020e-03
8.448799999999999955e+02,4.010299999999999976e-02,8.440000000000000236e-04
8.448899999999999864e+02,4.695799999999999974e-02,1.015000000000000060e-03
8.540299999999999727e+02,3.922470000000000123e-01,8.611000000000000598e-03
8.540499999999999545e+02,3.911709999999999909e-01,8.807999999999999857e-03
8.628400000000000318e+02,3.899850000000000261e-01,8.729000000000000647e-03
8.708200000000000500e+02,2.404530000000000001e-01,5.321000000000000209e-03
8.799400000000000546e+02,2.850750000000000228e-01,6.415999999999999828e-03
8.978899999999999864e+02,4.624750000000000250e-01,1.066600000000000013e-02
9.078200000000000500e+02,4.414379999999999971e-01,9.964000000000000634e-03
9.078400000000000318e+02,4.157339999999999924e-01,9.587999999999999301e-03
