2.999999999999999889e-02,5.671975599999999673e+01,9.130846999999999269e+00
5.000000000000000278e-02,6.440815800000000024e+01,9.240208000000000865e+00
1.314000000000000057e+01,5.422549500000000222e+01,9.056948000000000221e+00
2.701000000000000156e+01,6.735536299999999699e+01,9.424127999999999616e+00
2.701999999999999957e+01,4.902044099999999816e+01,9.405958999999999293e+00
5.017999999999999972e+01,5.951720100000000002e+01,8.827854999999999563e+00
5.188000000000000256e+01,5.681684200000000118e+01,8.799134000000000455e+00
5.189000000000000057e+01,5.495054400000000072e+01,9.647052000000000405e+00
5.902000000000000313e+01,6.663127299999999309e+01,9.528325999999999851e+00
1.058199999999999932e+02,6.662645700000000204e+01,8.633183000000000717e+00
1.179399999999999977e+02,6.540210600000000341e+01,8.496109999999999829e+00
1.308700000000000045e+02,4.975609800000000149e+01,8.307351000000000596e+00
1.308799999999999955e+02,5.038359100000000268e+01,8.291639999999999233e+00
1.578499999999999943e+02,4.725189699999999959e+01,7.545145999999999908e+00
1.578700000000000045e+02,4.410031500000000193e+01,7.530854999999999855e+00
1.668499999999999943e+02,4.479853200000000157e+01,7.399681000000000175e+00
1.848499999999999943e+02,4.415582599999999758e+01,7.124298999999999715e+00
1.848700000000000045e+02,4.756287700000000029e+01,6.928543999999999592e+00
3.470899999999999750e+02,3.064817999999999998e+01,4.296294999999999753e+00
3.471000000000000227e+02,2.341827699999999979e+01,4.515215000000000423e+00
3.560299999999999727e+02,3.344573700000000116e+01,4.348364000000000118e+00
3.560500000000000114e+02,2.198830699999999894e+01,4.086291000000000118e+00
3.630299999999999727e+02,2.768071199999999976e+01,3.932301999999999964e+00
3.630500000000000114e+02,2.565649799999999914e+01,3.891134999999999788e+00
3.660099999999999909e+02,3.046371999999999858e+01,2.531356999999999857e+00
3.660199999999999818e+02,2.907936099999999868e+01,2.529838999999999949e+00
3.739800000000000182e+02,2.543312699999999893e+01,2.406918000000000113e+00
3.739900000000000091e+02,2.563549899999999937e+01,2.406210000000000182e+00
3.799900000000000091e+02,2.240686900000000037e+01,2.326531999999999822e+00
3.800000000000000000e+02,2.568106500000000025e+01,2.326041000000000025e+00
3.939599999999999795e+02,2.478949000000000069e+01,2.135850000000000026e+00
3.991299999999999955e+02,2.097992500000000149e+01,2.126152999999999960e+00
3.991399999999999864e+02,2.457656899999999922e+01,2.125748000000000193e+00
4.089200000000000159e+02,1.794669999999999987e+01,1.996213000000000015e+00
4.089300000000000068e+02,2.068309700000000007e+01,1.995629000000000097e+00
4.198899999999999864e+02,1.966221799999999931e+01,1.862131999999999898e+00
4.260600000000000023e+02,1.665688199999999952e+01,1.783228000000000035e+00
4.260699999999999932e+02,1.583212600000000059e+01,1.782659999999999911e+00
4.340600000000000023e+02,1.739196799999999854e+01,1.668549000000000060e+00
4.340699999999999932e+02,1.515790999999999933e+01,1.741344999999999921e+00
4.438100000000000023e+02,1.760848500000000172e+01,1.616244000000000014e+00
4.438199999999999932e+02,1.583473399999999920e+01,1.615931999999999924e+00
4.519800000000000182e+02,1.319357399999999991e+01,1.478258999999999990e+00
4.519900000000000091e+02,1.401956799999999959e+01,1.477916000000000007e+00
4.628100000000000023e+02,1.386625899999999945e+01,1.345644999999999980e+00
4.628199999999999932e+02,1.325390600000000063e+01,1.345502999999999894e+00
4.707799999999999727e+02,1.239822099999999949e+01,1.238043000000000005e+00
4.708000000000000114e+02,1.609303500000000042e+01,1.370787999999999895e+00
4.788899999999999864e+02,1.116241100000000053e+01,1.600540000000000074e+00
4.789100000000000250e+02,1.346852200000000011e+01,1.593630000000000102e+00
4.970000000000000000e+02,7.255539999999999878e+00,1.377834000000000003e+00
4.970099999999999909e+02,8.933534999999999116e+00,1.375588999999999951e+00
5.009200000000000159e+02,1.028089600000000026e+01,1.339879999999999960e+00
5.058500000000000227e+02,8.266132000000000701e+00,1.243605999999999989e+00
5.148500000000000227e+02,6.702377000000000251e+00,8.680400000000000338e-01
5.238500000000000227e+02,6.057236999999999760e+00,6.790140000000000065e-01
5.238700000000000045e+02,5.136073999999999806e+00,6.053809999999999469e-01
5.258200000000000500e+02,5.190901000000000209e+00,5.713960000000000150e-01
5.358799999999999955e+02,3.721556999999999782e+00,4.745039999999999814e-01
5.358899999999999864e+02,3.335055000000000103e+00,4.502289999999999903e-01
5.508700000000000045e+02,1.468410999999999911e+00,1.711060000000000081e-01
5.508799999999999955e+02,1.242707000000000006e+00,2.084509999999999974e-01
5.678200000000000500e+02,-1.028062999999999949e+00,1.447150000000000103e-01
5.678400000000000318e+02,-1.050893999999999995e+00,1.500450000000000117e-01
