lag
752.2257644155536
160.88824941314402
41.9980754616593
513.0948955730911
266.8176363500229
766.3183356639443
205.8314159530851
252.284870553175
456.38989225200913
554.708710728129
244.46247045300683
225.8779639215156
293.0108085005135
293.0108085005135
310.8067923648098
263.2996155897806
496.33983051353175
243.61515195735103
215.688068730476
799.300714240346
316.55848004382864
119.39141552529158
215.688068730476
123.01975314453716
172.91336071207502
460.3269087606007
214.85545719809113
406.6190901330471
374.143432431177
1.7556744898511667
135.5641539833603
171.0214856519662
190.19899012232173
406.6190901330471
215.688068730476
500.285676728197
392.96424578388365
799.300714240346
178.60400032926034
150.52003423374939
457.8910962247995
382.1767344297656
255.68659641498687
196.7514206093301
293.0108085005135
614.0089860167806
137.69821465751616
193.75577139903734
39.23547825516849
330.9060913408089
225.7999566228583
204.52973051403342
280.5276397868874
41.9980754616593
266.8176363500229
215.688068730476
799.300714240346
367.46277751843814
190.19899012232173
263.4980449065072
496.33983051353175
165.16691818078638
766.3183356639443
254.71479456245748
178.60400032926034
533.9449333179882
348.14083098792076
201.35173664952822
234.4945080434127
394.62724140933625
127.10384478885261
201.35173664952822
385.27559626220886
123.01975314453716
593.0879482666016
210.56605968069624
285.16029892104797
169.1553605982479
483.3699955709291
215.688068730476
266.8176363500229
302.98801225107815
252.284870553175
193.75577139903734
726.7979236335052
145.200023181797
160.88824941314402
642.2000047566179
180.31753444027626
230.12557693804317
236.94367085825388
204.52973051403342
213.3634776536054
318.0706072638471
234.4945080434127
488.837958869454
187.35715175562257
185.5441782609538
429.6624547770084
201.35173664952822
1.7556744898511667
204.52973051403342
409.1301689095653
388.29526670168894
238.70733314268938
370.43398560875147
196.7514206093301
180.26093534566314
473.6102526953684
134.23147191502113
238.70733314268938
81.7771997352584
735.9334829952546
314.13480001731733
285.16029892104797
237.71274473480793
131.84845012794443
524.9056961874601
258.2805976595875
231.4836506402659
193.75577139903734
235.19821126246515
488.837958869454
225.7999566228583
173.07770488432243
255.68659641498687
533.9449333179882
184.96839079267176
227.7061539599603
446.0146802465385
180.31753444027626
215.688068730476
201.35173664952822
235.19821126246515
374.143432431177
236.94367085825388
238.70733314268938
252.284870553175
1.7556744898511667
249.15615474355127
258.33130181236504
266.8176363500229
179.6698367096627
258.33130181236504
149.36824076589633
799.300714240346
189.95545552881748
77.95667297116387
165.16691818078638
204.52973051403342
215.688068730476
213.67829354900093
184.24311215602324
238.70733314268938
742.0665711606337
72.9983737955501
293.0108085005135
149.22290804032974
140.41042216477103
276.04591215367014
400.0343004272987
215.688068730476
209.62853475770407
385.27559626220886
318.0706072638471
626.1130750922921
675.6450218751708
385.27559626220886
112.44302452236718
142.88239369464543
234.4945080434127
533.9449333179882
225.8779639215156
460.3269087606007
127.10384478885261
290.35682791684127
