lag,logtau,logamp,rel_amp,mean,rel_mean
149.22138754790205,5.911929973214237,0.0,1.0,0.0,0.0
158.46298927965992,5.73296287369679,0.0,1.0,0.0,0.0
160.7975223894005,5.728724497773654,0.0,1.0,0.0,0.0
160.88343620480723,5.522492741258328,0.0,1.0,0.0,0.0
160.3381663694568,5.869059636153214,0.0,1.0,0.0,0.0
158.09760613921222,5.846622944373667,0.0,1.0,0.0,0.0
157.22799963063184,5.699509944281651,0.0,1.0,0.0,0.0
161.31709552478281,5.547205380020509,0.0,1.0,0.0,0.0
160.61201506045535,5.315353909911953,0.0,1.0,0.0,0.0
153.44784281184454,5.64349470987409,0.0,1.0,0.0,0.0
162.20981649207556,5.565201718555306,0.0,1.0,0.0,0.0
162.46041568547975,5.72498386756052,0.0,1.0,0.0,0.0
160.57122626239104,5.834625502869654,0.0,1.0,0.0,0.0
162.59503547936072,5.5780462198125065,0.0,1.0,0.0,0.0
161.23399004630076,5.459243539412891,0.0,1.0,0.0,0.0
153.1586931819433,5.855027574411492,0.0,1.0,0.0,0.0
161.02408068889662,5.54390997563228,0.0,1.0,0.0,0.0
158.18148745444196,5.618487749255592,0.0,1.0,0.0,0.0
159.4018696290003,5.559246027632745,0.0,1.0,0.0,0.0
162.43229009359942,5.578633154129156,0.0,1.0,0.0,0.0
156.19241147489262,6.14540095656798,0.0,1.0,0.0,0.0
151.0051032296456,5.62757756129389,0.0,1.0,0.0,0.0
158.0730125932423,5.489973674527969,0.0,1.0,0.0,0.0
161.8099679017825,5.657755312243947,0.0,1.0,0.0,0.0
157.65051924377923,5.548457439718617,0.0,1.0,0.0,0.0
157.59083559056972,5.51740602225154,0.0,1.0,0.0,0.0
161.29196814467676,5.5115185143370535,0.0,1.0,0.0,0.0
162.4850529377814,5.599281921209478,0.0,1.0,0.0,0.0
155.25663873820838,5.4430493997578875,0.0,1.0,0.0,0.0
160.6790214726121,5.36203435815996,0.0,1.0,0.0,0.0
159.531841534169,5.515460133678984,0.0,1.0,0.0,0.0
161.8413763515533,5.6849876859023425,0.0,1.0,0.0,0.0
153.8167669148555,5.693573355071088,0.0,1.0,0.0,0.0
161.85636308601897,5.796308869638997,0.0,1.0,0.0,0.0
161.5593464619929,5.616255409127904,0.0,1.0,0.0,0.0
159.8544689179272,5.347193461665782,0.0,1.0,0.0,0.0
152.81528980772822,5.796183966602751,0.0,1.0,0.0,0.0
156.23097074553354,5.586073213241633,0.0,1.0,0.0,0.0
156.74254435637545,5.624968774190115,0.0,1.0,0.0,0.0
159.4836338823928,5.641976307645784,0.0,1.0,0.0,0.0
153.6296960331989,5.474559079986435,0.0,1.0,0.0,0.0
154.1685652157932,5.845808136917441,0.0,1.0,0.0,0.0
159.92600966638483,5.666776599006092,0.0,1.0,0.0,0.0
159.77715636795804,5.3758633606755115,0.0,1.0,0.0,0.0
161.9528089509087,5.687068833397705,0.0,1.0,0.0,0.0
161.29898130343028,5.589556731115475,0.0,1.0,0.0,0.0
160.08552418822885,5.744815918960667,0.0,1.0,0.0,0.0
154.41986783729962,5.81190666037349,0.0,1.0,0.0,0.0
157.31343930872742,5.890946273884675,0.0,1.0,0.0,0.0
162.52129727821506,5.574781891086184,0.0,1.0,0.0,0.0
160.78108895136833,5.649385758117635,0.0,1.0,0.0,0.0
154.84916874189253,5.48279598767424,0.0,1.0,0.0,0.0
161.4679110578465,5.757277934592599,0.0,1.0,0.0,0.0
162.61891721238936,5.314945980577065,0.0,1.0,0.0,0.0
161.0339332333569,5.5657009373334905,0.0,1.0,0.0,0.0
159.046499928216,5.988629476546307,0.0,1.0,0.0,0.0
162.53027886977176,5.861271703372339,0.0,1.0,0.0,0.0
160.73316017004825,5.910379929098148,0.0,1.0,0.0,0.0
162.54358549613187,5.607295539030393,0.0,1.0,0.0,0.0
159.90202392599792,5.4099950331565205,0.0,1.0,0.0,0.0
159.9568904647444,5.9659706596562625,0.0,1.0,0.0,0.0
155.4477118274525,5.616354327994846,0.0,1.0,0.0,0.0
151.29416809442148,5.29944177742244,0.0,1.0,0.0,0.0
154.62470891170804,5.752602029065229,0.0,1.0,0.0,0.0
162.5890134649645,5.790445292876444,0.0,1.0,0.0,0.0
161.72973853862575,5.861533106421545,0.0,1.0,0.0,0.0
160.30721932235102,5.514447771405607,0.0,1.0,0.0,0.0
162.38112815290603,5.76670655473865,0.0,1.0,0.0,0.0
161.10331174164773,5.6681648794692485,0.0,1.0,0.0,0.0
154.94295138401932,5.773114871780026,0.0,1.0,0.0,0.0
157.08995025287095,5.42877882349659,0.0,1.0,0.0,0.0
156.8350385902468,5.487672817323674,0.0,1.0,0.0,0.0
149.53595381525162,5.778427445802981,0.0,1.0,0.0,0.0
160.20721342503623,5.68015053093303,0.0,1.0,0.0,0.0
159.01755837984228,5.214748039499609,0.0,1.0,0.0,0.0
159.58641700245224,5.630103126549378,0.0,1.0,0.0,0.0
160.04675766498173,5.958404181569392,0.0,1.0,0.0,0.0
160.41136709654455,5.653090438310752,0.0,1.0,0.0,0.0
156.50328286731173,5.841130880128764,0.0,1.0,0.0,0.0
153.20141628555143,5.512623853397023,0.0,1.0,0.0,0.0
161.97308927756976,5.672438074817342,0.0,1.0,0.0,0.0
156.71085943587602,5.450054051523435,0.0,1.0,0.0,0.0
159.39194481624733,5.8760900872333,0.0,1.0,0.0,0.0
161.97402908119406,5.534416011074187,0.0,1.0,0.0,0.0
154.3651207362392,5.412125952036649,0.0,1.0,0.0,0.0
155.4987221637292,5.479424078239058,0.0,1.0,0.0,0.0
155.0615981133959,5.578661591033981,0.0,1.0,0.0,0.0
154.62069340115167,5.7893046918312665,0.0,1.0,0.0,0.0
159.73914704485884,5.696840478663136,0.0,1.0,0.0,0.0
160.60774458967438,5.381925598397499,0.0,1.0,0.0,0.0
157.70783601652192,5.596774401885707,0.0,1.0,0.0,0.0
152.25786762224422,5.8011465915296725,0.0,1.0,0.0,0.0
161.83366256163325,5.530059496281032,0.0,1.0,0.0,0.0
148.60459595316024,5.74328364697969,0.0,1.0,0.0,0.0
162.28105525387346,5.695090308603305,0.0,1.0,0.0,0.0
159.36560671607134,5.574867374123875,0.0,1.0,0.0,0.0
151.66246050754444,5.542734938661242,0.0,1.0,0.0,0.0
162.02917904055417,5.502748512942498,0.0,1.0,0.0,0.0
159.6987694123043,6.002757932971016,0.0,1.0,0.0,0.0
161.3733261567759,5.601091772432464,0.0,1.0,0.0,0.0
160.74162918817046,5.741915053657953,0.0,1.0,0.0,0.0
161.932044557647,5.842813921359929,0.0,1.0,0.0,0.0
160.8695815818321,5.767441009423883,0.0,1.0,0.0,0.0
161.52909548466207,5.724189485188628,0.0,1.0,0.0,0.0
161.03666574436596,5.521309743904431,0.0,1.0,0.0,0.0
162.06314526289125,5.5341748605542005,0.0,1.0,0.0,0.0
161.5232336763492,5.700082749945614,0.0,1.0,0.0,0.0
160.2804425592622,5.82387165433248,0.0,1.0,0.0,0.0
158.61474302156782,5.594696963716089,0.0,1.0,0.0,0.0
160.49855969938662,5.578040177282988,0.0,1.0,0.0,0.0
161.5287723785616,5.411915219911587,0.0,1.0,0.0,0.0
158.46228401988412,5.69370765772356,0.0,1.0,0.0,0.0
159.0318343390349,5.635797251381225,0.0,1.0,0.0,0.0
154.71172232694093,5.310004853262558,0.0,1.0,0.0,0.0
159.67801456426994,5.533175989602203,0.0,1.0,0.0,0.0
161.9005060088791,5.894188913277885,0.0,1.0,0.0,0.0
161.33118439580377,5.580575729621822,0.0,1.0,0.0,0.0
156.5878883626453,5.584763101089964,0.0,1.0,0.0,0.0
161.27336705580709,5.790827261125811,0.0,1.0,0.0,0.0
149.8327312053907,5.278648079025584,0.0,1.0,0.0,0.0
148.8331548031478,5.517531234506638,0.0,1.0,0.0,0.0
158.36156022224293,5.913526199120579,0.0,1.0,0.0,0.0
154.29116474636126,5.425921988419536,0.0,1.0,0.0,0.0
155.15708630131743,5.673388692283901,0.0,1.0,0.0,0.0
150.39764861818992,5.545820987374434,0.0,1.0,0.0,0.0
157.97065852101576,5.633260782232169,0.0,1.0,0.0,0.0
155.46566471458266,5.68338642317001,0.0,1.0,0.0,0.0
161.0368462501598,5.637631113424232,0.0,1.0,0.0,0.0
156.48846886387383,5.721335716193231,0.0,1.0,0.0,0.0
154.42265086995624,5.641910489782846,0.0,1.0,0.0,0.0
152.96481284464167,5.656140932699467,0.0,1.0,0.0,0.0
160.96928568511632,5.720953254420934,0.0,1.0,0.0,0.0
162.3775890388463,5.590379079984384,0.0,1.0,0.0,0.0
160.5521616813799,5.871908318572171,0.0,1.0,0.0,0.0
161.0334487318196,5.6586099858500285,0.0,1.0,0.0,0.0
162.25825776090878,5.592955384508319,0.0,1.0,0.0,0.0
159.3377224431073,5.750830883311767,0.0,1.0,0.0,0.0
158.61977768158627,5.548823351891196,0.0,1.0,0.0,0.0
162.64562825198138,5.824776368590427,0.0,1.0,0.0,0.0
162.13621259539653,5.778390286873716,0.0,1.0,0.0,0.0
152.3894434809691,5.842869631643658,0.0,1.0,0.0,0.0
155.7559860033995,5.4119893616702095,0.0,1.0,0.0,0.0
160.0294286444676,5.749101527644603,0.0,1.0,0.0,0.0
151.87492904030734,5.633097301803424,0.0,1.0,0.0,0.0
159.18650065798008,5.667519061127071,0.0,1.0,0.0,0.0
155.42051046709258,5.731150003631326,0.0,1.0,0.0,0.0
158.82266484673644,5.829518458625142,0.0,1.0,0.0,0.0
160.49786217600078,5.298316973740231,0.0,1.0,0.0,0.0
148.23663398382956,5.584734498960144,0.0,1.0,0.0,0.0
159.55280860260785,5.492199244382468,0.0,1.0,0.0,0.0
160.4711476053111,5.654213652954984,0.0,1.0,0.0,0.0
162.457810185501,5.589508252979426,0.0,1.0,0.0,0.0
151.39103828860794,5.660152941023839,0.0,1.0,0.0,0.0
159.17475106962328,5.652596132177152,0.0,1.0,0.0,0.0
162.6440559272032,5.629190991137516,0.0,1.0,0.0,0.0
162.1995084565091,5.450034182988696,0.0,1.0,0.0,0.0
161.9888673217645,5.491862911078628,0.0,1.0,0.0,0.0
160.9062420625961,5.64498858919826,0.0,1.0,0.0,0.0
158.2954723073678,5.793927387505158,0.0,1.0,0.0,0.0
161.54593128442542,5.723016469094282,0.0,1.0,0.0,0.0
162.0684620203322,5.785827376337961,0.0,1.0,0.0,0.0
158.7049747048841,5.389688526179695,0.0,1.0,0.0,0.0
151.99693979972517,5.6032246102631085,0.0,1.0,0.0,0.0
157.88276330776438,5.815443527586402,0.0,1.0,0.0,0.0
156.86298423195962,5.77597030867593,0.0,1.0,0.0,0.0
159.75116472462327,5.632091917703748,0.0,1.0,0.0,0.0
161.90667335191552,5.792445685066342,0.0,1.0,0.0,0.0
161.40150507770966,5.7050591644133615,0.0,1.0,0.0,0.0
161.74329064859413,5.60263488567987,0.0,1.0,0.0,0.0
159.23921460278157,5.8255913618934185,0.0,1.0,0.0,0.0
